GEO UID,Name,Total,Indigenous,"Visible minority, n.i.e.",Multiple visible minorities,Japanese,Korean,West Asian,Southeast Asian,Latin American,Arab,Filipino,Black,Chinese,South Asian,Caucasian
4701011,Enniskillen No. 3 ,459,30,0,0,0,0,0,0,0,0,0,0,0,0,429
2405050,Saint-Elzéar ,458,35,0,0,0,0,0,0,0,0,0,0,0,10,413
2439020,Saint-Rémi-de-Tingwick ,458,15,0,0,0,0,0,0,0,0,0,0,0,0,443
1001289,Chapel Arm ,457,0,0,0,0,0,0,0,0,0,0,0,0,0,457
2432085,Villeroy ,457,0,0,0,0,0,0,0,0,0,0,0,0,0,457
3551040,Whitefish River ,456,425,0,0,0,0,0,0,0,0,0,0,0,0,31
4805042,Carbon ,454,30,0,0,0,0,0,0,10,0,0,0,10,0,404
2488045,La Motte ,453,0,0,0,0,0,0,0,0,0,0,0,0,0,453
4714026,Spalding No. 368 ,453,20,0,0,0,0,0,0,0,0,0,0,0,0,433
1001512,Bauline ,452,0,0,0,0,0,0,0,0,0,0,0,0,0,452
1008037,Campbellton ,452,0,0,0,0,0,0,0,0,0,0,0,0,0,452
1303004,Gladstone ,452,0,0,0,0,0,0,0,0,0,0,0,0,0,452
4817853,Little Buffalo ,452,440,0,0,0,0,0,0,0,0,0,0,0,0,12
5919809,Penelakut Island 7 ,452,445,0,0,0,0,0,0,0,0,0,0,0,0,7
1309021,Blissfield ,451,0,0,0,0,0,0,0,0,0,0,0,0,0,451
4711079,Colonsay ,451,0,0,0,0,0,0,0,0,0,10,0,0,0,441
4711828,Whitecap ,451,440,0,0,0,0,0,0,0,0,0,0,0,0,11
5959806,Fort Nelson 2 ,451,410,0,0,0,0,0,0,0,0,0,0,0,0,41
1001332,Winterton ,450,0,0,0,0,0,0,0,0,0,0,0,0,0,450
2449130,Saint-Pie-de-Guire ,450,0,0,0,0,0,0,0,0,0,0,10,0,0,440
2488065,Saint-Dominique-du-Rosaire ,450,10,0,0,0,0,0,0,0,0,0,0,0,0,440
4710058,Leroy ,450,10,0,10,0,0,0,0,0,0,60,15,0,0,355
1004042,Port au Port West-Aguathuna-Felix Cove ,449,155,0,0,0,0,0,0,10,0,0,0,0,0,284
2438035,Sainte-Françoise ,449,0,0,0,0,0,0,0,0,0,0,0,0,0,449
2450802,Odanak ,449,320,0,0,0,0,0,0,0,0,0,0,0,0,129
3554049,Evanturel ,449,10,0,0,0,0,0,0,0,0,0,0,0,0,439
4708044,Kyle ,449,0,0,0,0,0,0,0,0,0,0,0,0,10,439
2413045,Auclair ,448,30,0,0,0,0,0,0,0,0,0,0,0,0,418
2484045,Thorne ,448,50,0,0,10,0,0,0,0,0,0,0,10,0,378
1003026,Ramea ,447,10,0,0,0,0,0,0,0,0,0,0,0,0,437
2456030,Saint-Valentin ,447,0,0,0,0,0,0,0,0,0,0,10,0,0,437
